bd_swab_id,extraction_plate_id,qpcr_plate_id,result,average_copy_number,average_ct,average_zoospores,comments,standard,master_mix,replicate,qpcr_machine,extraction_kit,extraction_date,qpcr_date,qpcr_lab,extract_lab
140527_06,dmcbextractions_20150609,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140527_07,jmcbextractions_20150616,jm16_20150623,"p,p,p",8.3,40.47,6638.12,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140527_08,jmcbextractions_20150616,jm16_20150623,"p,p,p",246.83,35.02,197467.46,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140527_09,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140527_10,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140527_11,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140527_12,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_01,jmcbextractions_20150616,jm16_20150623,"p,p,p",402.89,34.21,322309.77,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_02,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_03,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_04,jmcbextractions_20150616,jm16_20150623,"n,n,p",5.17,41.23,4136.39,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_05,jmcbextractions_20150616,jm16_20150623,"p,p,p",18.44,39.44,14748.81,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_06,jmcbextractions_20150616,jm16_20150623,"n,p,p",39.58,37.95,31665.44,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_07,jmcbextractions_20150616,jm16_20150623,"n,n,p",9.42,40.26,7538.84,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_08,jmcbextractions_20150616,jm16_20150623,"p,p,p",41.35,38.01,33076.75,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_09,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_10,jmcbextractions_20150616,jm16_20150623,"n,n,p",4.47,41.46,3572.24,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_11,jmcbextractions_20150616,jm16_20150623,"p,p,p",316.28,34.61,253025.93,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_12,jmcbextractions_20150616,jm16_20150623,"p,p,p",208.28,35.3,166623.46,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_13,jmcbextractions_20150616,jm16_20150623,"p,p,p",1114.29,32.57,891430.47,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_14,jmcbextractions_20150616,jm16_20150623,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_15,clzextraction_1_7-22-2015,js070-072,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140528_16,clzextraction_1_7-22-2015,js070-072,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_17,clzextraction_1_7-22-2015,js070-072,"n,n,p",1.59,35.51,637.04,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_18,clzextraction_1_7-22-2015,js089-091,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_19,clzextraction_2_7-22-2015,js089-091,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_20,clzextraction_2_7-22-2015,js089-091,"n,n,p",1.66,34.64,662.62,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_21,clzextraction_2_7-22-2015,js089-091,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_22,clzextraction_2_7-22-2015,js089-091,"p,p,p",64.37,30.15,25749.14,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_23,clzextraction_2_7-22-2015,js089-091,"n,n,p",1.02,35.28,407.05,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_24,clzextraction_2_7-22-2015,js089-091,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_25,clzextraction_2_7-22-2015,js089-091,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140528_26,clzextraction_2_7-22-2015,js089-091,"p,p,p",2.15,35.45,859.08,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_01,clzextraction_2_7-22-2015,js073-075,"p,p,p",72.39,30.08,28956.53,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_02,clzextraction_2_7-22-2015,js073-075,"p,p,p",3684.6,24.27,1473839.1,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_03,clzextraction_2_7-22-2015,js073-075,"p,p,p",381.02,27.6,152409.93,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_04,clzextraction_2_7-22-2015,js073-075,"n,n,p",3.35,34.34,1338.06,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_05,clzextraction_2_7-22-2015,js073-075,"n,n,p",4.5,34.76,1801.09,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_06,clzextraction_2_7-22-2015,js073-075,"p,p,p",500.49,27.25,200197.93,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_07,clzextraction_2_7-22-2015,js073-075,"p,p,p",10215.33,22.73,4086131.25,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_08,clzextraction_2_7-22-2015,js073-075,"p,p,p",50278.04,20.38,20111215.62,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140529_09,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140531_01,rgp_extraction4_20141106,grs49_20150625,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140531_02,rgp_extraction4_20141106,grs49_20150625,"p,p,p",7.8,39.46,6241.25,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140531_03,rgp_extraction4_20141106,grs49_20150625,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140531_04,rgp_extraction4_20141106,grs49_20150625,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_01,rgp_extraction3_20141023,rgp_20141107,"n,p,p",7.83,38.17,6263.93,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_02,rgp_extraction3_20141023,rgp_20141107,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_03,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_04,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_05,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_06,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_07,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140602_08,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_01,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,p",1.59,37.5,1272.64,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_02,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_03,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_04,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_05,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_06,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_07,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_08,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140603_09,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140604_01,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,p",2.67,36.68,2132.49,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140604_02,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140604_03,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140604_04,rgp_extraction3_20141023,rgp_plate4_20141111,"n,n,p",NA,47.03,3.11,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140604_05,rgp_extraction4_20141106,rgp_plate4_20141111,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,jv_lab,jv_lab
140613_a01,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_a02,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_a03,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r01,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r02,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r03,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r04,clzextraction_2_7-22-2015,js073-075,"p,p,p",11.49,33.26,4594.88,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r05,clzextraction_2_7-22-2015,js073-075,"p,p,p",6.18,33.84,2473.34,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r06,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.08,36.86,430.68,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r07,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r08,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r09,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r10,clzextraction_2_7-22-2015,js073-075,"p,p,p",62.59,30.33,25037.1,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r11,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.93,36,770.95,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r12,clzextraction_2_7-22-2015,js073-075,"p,p,p",33.93,31.26,13571.63,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r13,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r14,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r15,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r16,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r17,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.37,35.52,548.02,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r18,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140613_r19,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a01,clzextraction_2_7-22-2015,js073-075,"n,p,p",2.91,34.48,1165.07,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a02,clzextraction_2_7-22-2015,js073-075,"n,p,p",1.94,35.1,774.97,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a03,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.58,35.47,632.74,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a04,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a05,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a06,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a07,clzextraction_2_7-22-2015,js073-075,"n,p,p",4.19,34.37,1677.87,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a08,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a09,clzextraction_2_7-22-2015,js073-075,"n,n,p",2.4,34.7,960.45,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a10,clzextraction_2_7-22-2015,js073-075,"n,n,p",7.52,33.13,3006.31,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a11,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a12,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a13,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a14,clzextraction_2_7-22-2015,js073-075,"n,n,p",0.43,38.22,170.6,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a15,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a16,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a17,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.04,36.91,416.75,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a18,clzextraction_2_7-22-2015,js073-075,"n,p,p",1.69,35.37,677.36,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a19,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a20,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a21,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a22,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a23,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a24,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a25,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a26,clzextraction_2_7-22-2015,js073-075,"n,p,p",1.13,36.41,450.3,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a27,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.8,35.27,719.99,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a28,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_a29,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140614_r01,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a01,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a02,clzextraction_2_7-22-2015,js073-075,"n,p,p",4.07,34.29,1626.31,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a03,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a04,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a05,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a06,clzextraction_2_7-22-2015,js073-075,"p,p,p",4.11,34.4,1644.02,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a07,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a08,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.94,35.16,777.53,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a09,clzextraction_2_7-22-2015,js073-075,"n,n,p",1.09,35.86,435.27,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a10,clzextraction_2_7-22-2015,js073-075,"n,p,p",2.28,36.87,912.13,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a11,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a12,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a13,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a14,clzextraction_2_7-22-2015,js073-075,"n,p,p",100.4,29.59,40161.28,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140615_a15,clzextraction_2_7-22-2015,js073-075,"n,n,p",0.98,37,390.89,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140616_01,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140616_02,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140616_03,clzextraction_2_7-22-2015,js073-075,"p,p,p",107.4,29.56,42961.85,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a01,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a02,clzextraction_2_7-22-2015,js073-075,"n,p,p",3.64,34.16,1456.97,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a03,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a04,clzextraction_2_7-22-2015,js073-075,"n,n,p",4.38,33.94,1751.1,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a05,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a06,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a07,clzextraction_2_7-22-2015,js073-075,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a08,clzextraction_1_7-22-2015,js070-072,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a09,clzextraction_1_7-22-2015,js070-072,"p,p,p",2.04,34.67,814.59,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
140617_a10,clzextraction_1_7-22-2015,js070-072,"n,n,n",NA,NA,NA,NA,pisces,taqman,triplicate,abi_7500,qiagen_dneasy,NA,NA,rz_lab,rz_lab
